EP012014,             AMANDA,     30,
20140522, 0600,  , LO, 10.1N, 106.4W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140522, 1200,  , LO, 10.2N, 106.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140522, 1800,  , TD, 10.3N, 107.2W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140523, 0000,  , TD, 10.5N, 107.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140523, 0600,  , TD, 10.7N, 108.0W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140523, 1200,  , TD, 10.8N, 108.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140523, 1800,  , TS, 10.9N, 108.6W,  35, 1005,   30,    0,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140524, 0000,  , TS, 11.0N, 109.0W,  45, 1002,   40,   20,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140524, 0600,  , TS, 11.1N, 109.4W,  55,  996,   50,   30,   20,   50,   20,    0,    0,   20,    0,    0,    0,    0, -999
20140524, 1200,  , HU, 11.2N, 109.8W,  65,  989,   50,   40,   30,   50,   30,   20,   10,   30,   15,    0,    0,   15, -999
20140524, 1800,  , HU, 11.3N, 110.1W,  75,  983,   60,   50,   40,   60,   30,   30,   20,   30,   15,   10,   10,   15, -999
20140525, 0000,  , HU, 11.5N, 110.5W,  90,  973,   60,   60,   40,   60,   30,   30,   20,   30,   15,   15,   10,   15, -999
20140525, 0600,  , HU, 11.6N, 110.8W, 120,  946,   70,   60,   40,   60,   40,   40,   30,   30,   20,   15,   15,   15, -999
20140525, 1200,  , HU, 11.7N, 111.1W, 135,  932,   70,   60,   50,   60,   40,   40,   30,   40,   20,   20,   15,   20, -999
20140525, 1800,  , HU, 12.0N, 111.2W, 135,  933,   70,   60,   60,   60,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140526, 0000,  , HU, 12.3N, 111.3W, 125,  941,   80,   70,   60,   60,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140526, 0600,  , HU, 12.7N, 111.5W, 120,  945,   80,   70,   60,   60,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140526, 1200,  , HU, 12.9N, 111.6W, 115,  949,   80,   70,   60,   60,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140526, 1800,  , HU, 13.2N, 111.8W, 110,  953,   80,   70,   60,   70,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140527, 0000,  , HU, 13.5N, 111.9W, 105,  958,   80,   70,   60,   70,   40,   40,   40,   40,   20,   20,   15,   20, -999
20140527, 0600,  , HU, 14.0N, 112.1W, 100,  962,   80,   70,   60,   80,   40,   30,   30,   40,   20,   15,   15,   20, -999
20140527, 1200,  , HU, 14.2N, 112.4W,  95,  966,   80,   70,   60,   80,   40,   30,   30,   40,   20,   15,   15,   20, -999
20140527, 1800,  , HU, 14.5N, 112.7W,  85,  972,   80,   70,   60,   80,   40,   30,   30,   40,   20,   15,   15,   20, -999
20140528, 0000,  , HU, 14.5N, 112.6W,  75,  983,   70,   70,   50,   70,   30,   30,   20,   30,   20,   15,   10,   15, -999
20140528, 0600,  , HU, 14.6N, 112.5W,  65,  989,   70,   60,   50,   70,   30,   20,   20,   30,   15,    0,    0,   15, -999
20140528, 1200,  , TS, 14.9N, 112.2W,  55,  996,   60,   60,   40,   60,   30,   20,   20,   30,    0,    0,    0,    0, -999
20140528, 1800,  , TS, 15.7N, 111.8W,  50,  999,   60,   40,   30,   60,   30,    0,    0,   30,    0,    0,    0,    0, -999
20140529, 0000,  , TS, 16.1N, 111.5W,  45, 1001,   50,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140529, 0600,  , TS, 16.3N, 110.9W,  35, 1003,   40,    0,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140529, 1200,  , TD, 16.2N, 110.2W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
EP022014,              BORIS,     14,
20140601, 1200,  , LO, 11.7N,  93.5W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140601, 1800,  , LO, 11.9N,  93.4W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140602, 0000,  , LO, 12.1N,  93.4W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140602, 0600,  , LO, 12.4N,  93.5W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140602, 1200,  , LO, 12.8N,  93.8W,  25, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140602, 1800,  , TD, 13.2N,  94.1W,  25, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140603, 0000,  , TD, 13.6N,  94.2W,  30, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140603, 0600,  , TD, 14.0N,  94.2W,  30, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140603, 1200,  , TS, 14.4N,  94.2W,  35,  999,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140603, 1800,  , TS, 14.9N,  94.1W,  40,  998,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140604, 0000,  , TS, 15.3N,  94.0W,  35, 1000,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140604, 0600,  , TD, 15.6N,  94.0W,  30, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140604, 1200,  , TD, 15.8N,  94.1W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140604, 1800,  , LO, 15.9N,  94.3W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
EP032014,           CRISTINA,     41,
20140609, 0000,  , LO, 14.8N, 101.3W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140609, 0600,  , LO, 15.0N, 101.4W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140609, 1200,  , TD, 15.2N, 101.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140609, 1800,  , TD, 15.4N, 101.6W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140610, 0000,  , TD, 15.6N, 101.8W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140610, 0600,  , TS, 15.5N, 102.2W,  35, 1005,   40,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140610, 1200,  , TS, 15.4N, 102.6W,  40, 1003,   40,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140610, 1800,  , TS, 15.3N, 103.0W,  45, 1001,   40,   40,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140611, 0000,  , TS, 15.3N, 103.4W,  55,  996,   50,   50,   40,   50,   20,    0,    0,    0,    0,    0,    0,    0, -999
20140611, 0600,  , HU, 15.3N, 103.9W,  65,  990,   60,   50,   40,   50,   20,   10,    0,   20,   15,    0,    0,    0, -999
20140611, 1200,  , HU, 15.4N, 104.4W,  70,  987,   60,   60,   40,   50,   30,   30,   20,   20,   15,   15,    0,    0, -999
20140611, 1800,  , HU, 15.6N, 104.9W,  75,  983,   70,   60,   40,   50,   30,   30,   20,   20,   15,   15,    0,    0, -999
20140612, 0000,  , HU, 15.8N, 105.4W,  85,  975,   70,   50,   40,   60,   30,   30,   30,   20,   15,   15,   10,   15, -999
20140612, 0600,  , HU, 16.1N, 106.1W, 105,  959,   70,   50,   40,   60,   30,   30,   30,   30,   15,   15,   10,   15, -999
20140612, 1200,  , HU, 16.4N, 106.8W, 130,  935,   70,   50,   40,   60,   30,   30,   30,   30,   15,   15,   10,   15, -999
20140612, 1800,  , HU, 16.7N, 107.5W, 125,  940,   70,   60,   40,   70,   40,   30,   30,   40,   15,   15,   10,   15, -999
