WP, 25, 2026092306, 03, AEMN, 000, 158N, 1383E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 006, 161N, 1373E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 012, 164N, 1361E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 018, 168N, 1348E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 024, 172N, 1337E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 030, 172N, 1328E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 036, 174N, 1318E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 042, 178N, 1308E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 048, 183N, 1300E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 054, 187N, 1293E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 060, 191N, 1286E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 066, 196N, 1278E,  35,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 072, 202N, 1273E,  36,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 078, 205N, 1268E,  38,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 084, 209N, 1263E,  41,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 090, 213N, 1260E,  44,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 096, 218N, 1257E,  47,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 102, 221N, 1255E,  48,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 108, 224N, 1253E,  49,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 114, 227N, 1251E,  51,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 120, 231N, 1250E,  53,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 126, 233N, 1248E,  53,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 132, 237N, 1245E,  49,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 138, 241N, 1242E,  49,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 144, 245N, 1240E,  47,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 150, 248N, 1238E,  41,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 156, 252N, 1235E,  38,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 162, 257N, 1235E,  37, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 168, 263N, 1237E,  36,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 174, 266N, 1244E,  36, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 180, 271N, 1247E,  36,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 186, 266N, 1234E,  36, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092306, 03, AEMN, 192, 269N, 1239E,  36, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092312, 03, AEMN, 000, 166N, 1373E,  37, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092312, 03, AEMN, 006, 168N, 1360E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 25, 2026092312, 03, AEMN, 012, 171N, 1346E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
