WP, 90, 2026091400, 03, AEMN, 000, 128N, 1552E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 006, 136N, 1552E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 012, 145N, 1545E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 018, 152N, 1536E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 024, 154N, 1528E,  36, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 030, 159N, 1525E,  36,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 036, 164N, 1526E,  38,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 042, 175N, 1526E,  41,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 048, 184N, 1524E,  45,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 054, 198N, 1521E,  46,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 060, 210N, 1514E,  50,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 066, 221N, 1503E,  51,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 072, 229N, 1491E,  52,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 078, 235N, 1481E,  51,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 084, 239N, 1468E,  55,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 090, 242N, 1456E,  56,  976, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 096, 244N, 1443E,  57,  976, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 102, 247N, 1431E,  60,  971, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 108, 249N, 1419E,  64,  971, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 114, 252N, 1407E,  65,  968, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 120, 257N, 1396E,  66,  969, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 126, 263N, 1386E,  68,  967, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2026091400, 03, AEMN, 132, 267N, 1377E,  68,  967, XX,  34, NEQ, 0000, 0000, 0000, 0000
